"player_id","player","first_name","last_name","display_last_comma_first","display_fi_last","birthdate","school","country","last_affiliation","height","weight_lbs","season_exp","jersey","position","rosterstatus","team_id","team_name","team_abbreviation","team_code","team_city","playercode","from_year","to_year","dleague_flag","height_inches","seasons_player","bmi","timeframe","career_pts","career_ast","career_reb","career_pie","nba_stats_url","career_all_star_appearances"
"201941","Jordan Hill","Jordan","Hill","Hill, Jordan","J. Hill",1987-07-27,"Arizona","USA","Arizona/USA","6-10",235,"5","27","Center","Active","1610612747","Lakers","LAL","lakers","Los Angeles","jordan_hill",2009,2014,"N",82,5,24.5694527067222,"2014-15",14,1.9,9.7,"0.112","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201941",NA
"201579","Roy Hibbert","Roy","Hibbert","Hibbert, Roy","R. Hibbert",1986-12-11,"Georgetown","USA","Georgetown/USA","7-2",290,"6","55","Center","Active","1610612754","Pacers","IND","pacers","Indiana","roy_hibbert",2008,2014,"N",86,6,27.5648999459167,"2014-15",14,1.8,8.3,"0.155","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201579",NA
"202339","Eric Bledsoe","Eric","Bledsoe","Bledsoe, Eric","E. Bledsoe",1989-12-09,"Kentucky","USA","Kentucky/USA","6-1",195,"4","2","Guard","Active","1610612756","Suns","PHX","suns","Phoenix","eric_bledsoe",2010,2014,"Y",73,4,25.7243385250516,"2014-15",13.8,5.4,5.1,"0.124","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202339",NA
"201143","Al Horford","Al","Horford","Horford, Al","A. Horford",1986-06-03,"Florida","Dominican Republic","Florida/Dominican Republic","6-10",250,"7","15","Center-Forward","Active","1610612737","Hawks","ATL","hawks","Atlanta","al_horford",2007,2014,"N",82,7,26.1377156454491,"2014-15",13.8,2.6,6.8,"0.123","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201143",NA
"101123","Gerald Green","Gerald","Green","Green, Gerald","G. Green",1986-01-26,"Gulf Shores Aca. (TX)","USA","Gulf Shores Academy (TX)/USA","6-8",210,"7","14","Guard-Forward","Active","1610612756","Suns","PHX","suns","Phoenix","gerald_green",2005,2014,"Y",80,9,23.0671875,"2014-15",13.8,1,2.8,"0.107","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=101123",NA
"2594","Kyle Korver","Kyle","Korver","Korver, Kyle","K. Korver",1981-03-17,"Creighton","USA","Creighton/USA","6-7",212,"11","26","Guard","Active","1610612737","Hawks","ATL","hawks","Atlanta","kyle_korver",2003,2014,"N",79,11,23.8801474122737,"2014-15",13.7,3,4.1,"0.099","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2594",NA
"101162","Marcin Gortat","Marcin","Gortat","Gortat, Marcin","M. Gortat",1984-02-17,"Lodz, Poland","Poland","RheinEnergie Cologne/Germany","6-11",240,"7","4","Center","Active","1610612764","Wizards","WAS","wizards","Washington","marcin_gortat",2007,2014,"Y",83,7,24.4912178835825,"2014-15",13.7,0.9,8.8,"0.143","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=101162",NA
"203142","Chris Copeland","Chris","Copeland","Copeland, Chris","C. Copeland",1984-03-17,"Colorado","USA","Colorado/USA","6-8",235,"2","22","Forward","Active","1610612754","Pacers","IND","pacers","Indiana","chris_copeland",2012,2014,"N",80,2,25.81328125,"2014-15",13.5,1.8,4.7,"0.057","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203142",NA
"201596","Mario Chalmers","Mario","Chalmers","Chalmers, Mario","M. Chalmers",1986-05-19,"Kansas","USA","Kansas/USA","6-2",190,"6","15","Guard","Active","1610612748","Heat","MIA","heat","Miami","mario_chalmers",2008,2014,"N",74,6,24.3918918918919,"2014-15",13.5,4.3,2.4,"0.098","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201596",NA
"2430","Carlos Boozer","Carlos","Boozer","Boozer, Carlos","C. Boozer",1981-11-20,"Duke","USA","Duke/USA","6-9",258,"12","5","Forward","Active","1610612747","Lakers","LAL","lakers","Los Angeles","carlos_boozer",2002,2014,"N",81,12,27.6442615454961,"2014-15",13.4,1.7,6.9,"0.092","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2430",NA
"201959","Taj Gibson","Taj","Gibson","Gibson, Taj","T. Gibson",1985-06-24,"USC","USA","USC/USA","6-9",225,"5","22","Forward","Active","1610612741","Bulls","CHI","bulls","Chicago","taj_gibson",2009,2014,"N",81,5,24.1083676268861,"2014-15",13,1.8,5.7,"0.113","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201959",NA
"202683","Enes Kanter","Enes","Kanter","Kanter, Enes","E. Kanter",1992-05-20,"Kentucky","Turkey","Fenerbahce Ulker/Turkey","6-11",245,"3","0","Center","Active","1610612762","Jazz","UTA","jazz","Utah","enes_kanter",2011,2014,"N",83,3,25.0014515894905,"2014-15",12.9,0.3,6.6,"0.109","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202683",NA
"203110","Draymond Green","Draymond","Green","Green, Draymond","D. Green",1990-03-04,"Michigan State","USA","Michigan State/USA","6-7",230,"2","23","Forward","Active","1610612744","Warriors","GSW","warriors","Golden State","draymond_green",2012,2014,"N",79,2,25.9077070982214,"2014-15",12.9,2.8,7.2,"0.11","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203110",NA
"202695","Kawhi Leonard","Kawhi","Leonard","Leonard, Kawhi","K. Leonard",1991-06-29,"San Diego State","USA","San Diego State/USA","6-7",230,"3","2","Forward","Active","1610612759","Spurs","SAS","spurs","San Antonio","kawhi_leonard",2011,2014,"N",79,3,25.9077070982214,"2014-15",12.8,2.5,7.9,"0.136","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202695",NA
"201167","Arron Afflalo","Arron","Afflalo","Afflalo, Arron","A. Afflalo",1985-10-15,"UCLA","USA","UCLA/USA","6-5",215,"7","10","Guard","Active","1610612743","Nuggets","DEN","nuggets","Denver","arron_afflalo",2007,2014,"N",77,7,25.4924945184685,"2014-15",12.7,1.8,3,"0.08","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201167",NA
"202388","Donald Sloan","Donald","Sloan","Sloan, Donald","D. Sloan",1988-01-15,"Texas A&M","USA","Texas A&M/USA","6-3",205,"3","15","Guard","Active","1610612754","Pacers","IND","pacers","Indiana","donald_sloan",2011,2014,"Y",75,3,25.6204444444444,"2014-15",12.5,5.1,4.7,"0.116","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202388",NA
"2746","Josh Smith","Josh","Smith","Smith, Josh","J. Smith",1985-12-05,"Oak Hill Academy (VA)","USA","Oak Hill Academy (Mouth of Wilson, VA)/USA","6-9",225,"10","6","Forward","Active","1610612765","Pistons","DET","pistons","Detroit","josh_smith",2004,2014,"N",81,10,24.1083676268861,"2014-15",12.5,3.8,6.9,"0.073","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2746",NA
"203482","Kelly Olynyk","Kelly","Olynyk","Olynyk, Kelly","K. Olynyk",1991-04-19,"Gonzaga","Canada","Gonzaga/Canada","7-0",238,"1","41","Center-Forward","Active","1610612738","Celtics","BOS","celtics","Boston","kelly_olynyk",2013,2014,"N",84,1,23.7123015873016,"2014-15",12.4,1.8,5.9,"0.099","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203482",NA
"203507","Giannis Antetokounmpo","Giannis","Antetokounmpo","Antetokounmpo, Giannis","G. Antetokounmpo",1994-12-06,"Greece","Greece","Greece","6-11",217,"1","34","Guard-Forward","Active","1610612749","Bucks","MIL","bucks","Milwaukee","giannis_antetokounmpo",2013,2014,"N",83,1,22.1441428364059,"2014-15",12.3,1.5,6.1,"0.136","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203507",NA
"202697","Iman Shumpert","Iman","Shumpert","Shumpert, Iman","I. Shumpert",1990-06-26,"Georgia Tech","USA","Georgia Tech/USA","6-5",220,"3","21","Guard","Active","1610612752","Knicks","NYK","knicks","New York","iman_shumpert",2011,2014,"N",77,3,26.0853432282004,"2014-15",12.3,3.4,3.9,"0.106","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202697",NA
"1718","Paul Pierce","Paul","Pierce","Pierce, Paul","P. Pierce",1977-10-13,"Kansas","USA","Kansas/USA","6-7",235,"16","34","Forward","Active","1610612764","Wizards","WAS","wizards","Washington","paul_pierce",1998,2014,"N",79,16,26.4709181220958,"2014-15",12.3,2.6,5.4,"0.132","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1718",NA
"202390","Gary Neal","Gary","Neal","Neal, Gary","G. Neal",1984-10-03,"Towson University","USA","Towson/USA","6-4",210,"4","12","Guard","Active","1610612766","Hornets","CHA","hornets","Charlotte","gary_neal",2010,2014,"N",76,4,25.5592105263158,"2014-15",12.2,1.9,3.3,"0.113","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202390",NA
"203524","Solomon Hill","Solomon","Hill","Hill, Solomon","S. Hill",1991-03-18,"Arizona","USA","Arizona","6-7",225,"1","44","Forward","Active","1610612754","Pacers","IND","pacers","Indiana","solomon_hill",2013,2014,"Y",79,1,25.3444960743471,"2014-15",12.1,1.3,5.9,"0.082","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203524",NA
"201564","O.J. Mayo","O.J.","Mayo","Mayo, O.J.","O. Mayo",1987-11-05,"USC","USA","USC/USA","6-5",210,"6","00","Guard","Active","1610612749","Bucks","MIL","bucks","Milwaukee","oj_mayo",2008,2014,"N",77,6,24.8996458087367,"2014-15",11.9,3.5,2.5,"0.105","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201564",NA
"201593","Nikola Pekovic","Nikola","Pekovic","Pekovic, Nikola","N. Pekovic",1986-01-03,"Montenegro","Montenegro","Panathinaikos/Montenegro","6-11",295,"4","14","Center","Active","1610612750","Timberwolves","MIN","timberwolves","Minnesota","nikola_pekovic",2010,2014,"N",83,4,30.1037886485702,"2014-15",11.9,0.7,8.1,"0.116","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201593",NA
"203484","Kentavious Caldwell-Pope","Kentavious","Caldwell-Pope","Caldwell-Pope, Kentavious","K. Caldwell-Pope",1993-02-18,"Georgia","USA","Georgia/USA","6-5",205,"1","5","Guard","Active","1610612765","Pistons","DET","pistons","Detroit","kentavious_caldwell-pope",2013,2014,"N",77,1,24.3067970990049,"2014-15",11.8,1.1,3.6,"0.047","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203484",NA
"201577","Robin Lopez","Robin","Lopez","Lopez, Robin","R. Lopez",1988-04-01,"Stanford","USA","Stanford/USA","7-0",255,"6","42","Center","Active","1610612757","Trail Blazers","POR","blazers","Portland","robin_lopez",2008,2014,"N",84,6,25.406037414966,"2014-15",11.8,1,7.1,"0.115","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201577",NA
"203084","Harrison Barnes","Harrison","Barnes","Barnes, Harrison","H. Barnes",1992-05-30,"North Carolina","USA","North Carolina/USA","6-8",225,"2","40","Forward","Active","1610612744","Warriors","GSW","warriors","Golden State","harrison_barnes",2012,2014,"N",80,2,24.71484375,"2014-15",11.8,1.5,4.9,"0.112","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203084",NA
"203953","Jabari Parker","Jabari","Parker","Parker, Jabari","J. Parker",1995-03-15,"Duke","USA","Duke/USA","6-8",240,"0","12","Forward","Active","1610612749","Bucks","MIL","bucks","Milwaukee","jabari_parker",2014,2014,"N",80,0,26.3625,"2014-15",11.8,1,5.7,"0.095","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203953",NA
"1938","Manu Ginobili","Manu","Ginobili","Ginobili, Manu","M. Ginobili",1977-07-28,"Bahia Blanca, Argentina","Argentina","Kinder Bologna/Argentina","6-6",205,"12","20","Guard","Active","1610612759","Spurs","SAS","spurs","San Antonio","emanuel_ginobili",2002,2014,"N",78,12,23.6875410913872,"2014-15",11.7,3.9,2.5,"0.109","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1938",NA
"2405","Amar'e Stoudemire","Amar'e","Stoudemire","Stoudemire, Amar'e","A. Stoudemire",1982-11-16,"Cypress Creek (FL)","USA","Cypress Creek (Orlando, FL)/USA","6-10",245,"12","1","Forward-Center","Active","1610612752","Knicks","NYK","knicks","New York","amare_stoudemire",2002,2014,"N",82,12,25.6149613325402,"2014-15",11.7,1.2,7.1,"0.146","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2405",NA
"2403","Nene","Nene","Hilario","Nene","Nene",1982-09-13,"Sao Carlos, Brazil","Brazil","Vasco de Gama/Brazil","6-11",250,"12","42","Forward-Center","Active","1610612764","Wizards","WAS","wizards","Washington","nene",2002,2014,"N",83,12,25.5116852953985,"2014-15",11.7,2.7,5,"0.088","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2403",NA
"200755","JJ Redick","JJ","Redick","Redick, JJ","J. Redick",1984-06-24,"Duke","USA","Duke/USA","6-4",190,"8","4","Guard","Active","1610612746","Clippers","LAC","clippers","Los Angeles","jj_redick",2006,2014,"N",76,8,23.125,"2014-15",11.6,1.6,1.7,"0.062","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200755",NA
"2399","Mike Dunleavy","Mike","Dunleavy","Dunleavy, Mike","M. Dunleavy",1980-09-15,"Duke","USA","Duke/USA","6-9",230,"12","34","Forward","Active","1610612741","Bulls","CHI","bulls","Chicago","mike_dunleavy",2002,2014,"N",81,12,24.6441091297058,"2014-15",11.5,2.3,4.3,"0.099","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2399",NA
"201163","Wilson Chandler","Wilson","Chandler","Chandler, Wilson","W. Chandler",1987-05-10,"DePaul","USA","DePaul/USA","6-8",225,"7","21","Forward","Active","1610612743","Nuggets","DEN","nuggets","Denver","wilson_chandler",2007,2014,"N",80,7,24.71484375,"2014-15",11.5,1.6,5.5,"0.073","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201163",NA
"200761","Shawne Williams","Shawne","Williams","Williams, Shawne","S. Williams",1986-02-16,"Memphis","USA","Memphis/USA","6-10",230,"7","43","Forward","Active","1610612748","Heat","MIA","heat","Miami","shawne_williams",2006,2014,"Y",82,8,24.0466983938132,"2014-15",11.4,1.5,5.3,"0.098","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200761",NA
"202711","Bojan Bogdanovic","Bojan","Bogdanovic","Bogdanovic, Bojan","B. Bogdanovic",1989-04-18,NA,"Croatia","Croatia","6-8",216,"0","44","Guard-Forward","Active","1610612751","Nets","BKN","nets","Brooklyn","bojan_bogdanovic",2014,2014,"N",80,0,23.72625,"2014-15",11.3,1,3,"0.068","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202711",NA
"202702","Kenneth Faried","Kenneth","Faried","Faried, Kenneth","K. Faried",1989-11-19,"Morehead State","USA","Morehead State/USA","6-8",228,"3","35","Forward","Active","1610612743","Nuggets","DEN","nuggets","Denver","kenneth_faried",2011,2014,"N",80,3,25.044375,"2014-15",11.3,1.3,7.5,"0.112","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202702",NA
"203082","Terrence Ross","Terrence","Ross","Ross, Terrence","T. Ross",1991-02-05,"Washington","USA","Washington/USA","6-7",195,"2","31","Forward-Guard","Active","1610612761","Raptors","TOR","raptors","Toronto","terrence_ross",2012,2014,"N",79,2,21.9652299311008,"2014-15",11.3,1.2,2.9,"0.079","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203082",NA
"202391","Jeremy Lin","Jeremy","Lin","Lin, Jeremy","J. Lin",1988-08-23,"Harvard","USA","Harvard/USA","6-3",200,"4","17","Guard","Active","1610612747","Lakers","LAL","lakers","Los Angeles","jeremy_lin",2010,2014,"Y",75,4,24.9955555555556,"2014-15",11.3,4.8,2.6,"0.082","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202391",NA
"2199","Tyson Chandler","Tyson","Chandler","Chandler, Tyson","T. Chandler",1982-10-02,"Dominquez H.S","USA","Dominguez HS (CA)/USA","7-1",240,"13","6","Center","Active","1610612742","Mavericks","DAL","mavericks","Dallas","tyson_chandler",2001,2014,"N",85,13,23.3522491349481,"2014-15",10.9,1.3,10.8,"0.154","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2199",NA
"2549","Chris Kaman","Chris","Kaman","Kaman, Chris","C. Kaman",1982-04-28,"Central Michigan","USA","Central Michigan/USA","7-0",265,"11","35","Center","Active","1610612757","Trail Blazers","POR","blazers","Portland","chris_kaman",2003,2014,"N",84,11,26.4023526077098,"2014-15",10.7,0.6,6.9,"0.176","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2549",NA
"203952","Andrew Wiggins","Andrew","Wiggins","Wiggins, Andrew","A. Wiggins",1995-02-23,"Kansas","Canada","Kansas/Canada","6-8",199,"0","22","Forward","Active","1610612750","Timberwolves","MIN","timberwolves","Minnesota","andrew_wiggins",2014,2014,"N",80,0,21.85890625,"2014-15",10.7,0.7,3.4,"0.047","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203952",NA
"202685","Jonas Valanciunas","Jonas","Valanciunas","Valanciunas, Jonas","J. Valanciunas",1992-05-06,"Utena, Lithuania","Lithuania","Utena, Lithuania","7-0",255,"2","17","Center","Active","1610612761","Raptors","TOR","raptors","Toronto","jonas_valanciunas",2012,2014,"N",84,2,25.406037414966,"2014-15",10.7,0.7,7.7,"0.114","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202685",NA
"203141","Mirza Teletovic","Mirza","Teletovic","Teletovic, Mirza","M. Teletovic",1985-09-17,"Bosnia","Boznia & Herzegovina","Caja Laboral Vitoria (Spain)/Boznia & Herzegovina","6-9",242,"2","33","Forward","Active","1610612751","Nets","BKN","nets","Brooklyn","mirza_teletovic",2012,2014,"N",81,2,25.9298887364731,"2014-15",10.6,1.5,4.6,"0.113","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203141",NA
"101150","Lou Williams","Lou","Williams","Williams, Lou","L. Williams",1986-10-27,"South Gwinnett HS (GA)","USA","South Gwinnett HS (Snellville, GA)/USA","6-1",175,"9","23","Guard","Active","1610612761","Raptors","TOR","raptors","Toronto","louis_williams",2005,2014,"Y",73,9,23.0859448301745,"2014-15",10.5,0.8,1.2,"0.111","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=101150",NA
"2760","Anderson Varejao","Anderson","Varejao","Varejao, Anderson","A. Varejao",1982-09-28,"Santa Teresa, Brazil","Brazil","FC Barcelona/Brazil","6-11",267,"10","17","Center","Active","1610612739","Cavaliers","CLE","cavaliers","Cleveland","anderson_varejao",2004,2014,"N",83,10,27.2464798954856,"2014-15",10.5,1.6,6.3,"0.111","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2760",NA
"2747","J.R. Smith","J.R.","Smith","Smith, J.R.","J. Smith",1985-09-09,"St. Benedict's Prep (NJ)","USA","St. Benedict's Prep (Newark, NJ)/USA","6-6",225,"10","8","Guard-Forward","Active","1610612752","Knicks","NYK","knicks","New York","jr_smith",2004,2014,"N",78,10,25.9985207100592,"2014-15",10.5,3.7,2.5,"0.093","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2747",NA
"203504","Trey Burke","Trey","Burke","Burke, Trey","T. Burke",1992-11-12,"Michigan","USA","Michigan/USA","6-1",185,"1","3","Guard","Active","1610612762","Jazz","UTA","jazz","Utah","trey_burke",2013,2014,"N",73,1,24.4051416776131,"2014-15",10.5,5.7,2.3,"0.062","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203504",NA
"200765","Rajon Rondo","Rajon","Rondo","Rondo, Rajon","R. Rondo",1986-02-22,"Kentucky","USA","Kentucky/USA","6-1",186,"8","9","Guard","Active","1610612738","Celtics","BOS","celtics","Boston","rajon_rondo",2006,2014,"N",73,8,24.5370613623569,"2014-15",10.4,11.8,8,"0.138","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=200765",NA
"201166","Aaron Brooks","Aaron","Brooks","Brooks, Aaron","A. Brooks",1985-01-14,"Oregon","USA","Oregon/USA","6-0",161,"6","0","Guard","Active","1610612741","Bulls","CHI","bulls","Chicago","aaron_brooks",2007,2014,"Y",72,7,21.8331404320988,"2014-15",10.4,3.4,1.4,"0.103","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=201166",NA
"101112","Channing Frye","Channing","Frye","Frye, Channing","C. Frye",1983-05-17,"Arizona","USA","Arizona/USA","6-11",255,"8","8","Forward","Active","1610612753","Magic","ORL","magic","Orlando","channing_frye",2005,2014,"N",83,9,26.0219190013064,"2014-15",10.3,1.8,5.8,"0.082","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=101112",NA
"202694","Marcus Morris","Marcus","Morris","Morris, Marcus","M. Morris",1989-09-02,"Kansas","USA","Kansas/USA","6-9",235,"3","15","Forward","Active","1610612756","Suns","PHX","suns","Phoenix","marcus_morris",2011,2014,"Y",81,3,25.1798506325255,"2014-15",10.3,1.9,4,"0.068","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202694",NA
"203079","Dion Waiters","Dion","Waiters","Waiters, Dion","D. Waiters",1991-12-10,"Syracuse","USA","Syracuse/USA","6-4",225,"2","3","Guard","Active","1610612739","Cavaliers","CLE","cavaliers","Cleveland","dion_waiters",2012,2014,"N",76,2,27.3848684210526,"2014-15",10.2,2,1.3,"0.055","http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203079",NA
